【文明乘车 人人有责】吃货们注意了，你们的一举一动，都倍受关注！,2012-04-28 15:52:00 来自 微博 weibo.com
【文明乘车 人人有责】因为一个人影响大家的出行，这种行为只能受到众人的鄙视，希望我们深圳地铁的乘客们吸取教训，不要发生类似事情。,2012-04-28 15:48:00 来自 微博 weibo.com
【寻物启示】希望早日找到，同时请小心保管好自己的个人财物，这个很重要哦。// @Ms_Gill :  @深圳地铁论坛   @深圳地铁运营  麻烦帮忙找找啦,2012-04-28 10:13:00 来自 微博 weibo.com
【招标信息】深圳地铁罗宝线一期工程梅兰日兰UPS委外维修保养项目招标正在进行中，领取询价文件时间：2012.04.28-05.08，地点：深圳市福田区竹子林地铁车辆段运营综合楼B座309室。,2012-04-28 09:46:00 来自 专业版微博
【地铁趣事】早高峰拥挤不堪，忽悠一下子就被架空着涌进了车厢，只听关门提示音响起，门外维持秩序的站务员大叫，哎呦，您这肚子，收腹收腹啊！我一吸气，门擦着肚皮滑了过去。胖纸们，除了照相的时候要收腹，坐地铁也得一样啊！  ,2012-04-27 17:55:00 来自 微博 weibo.com
【地铁文化】中国画，九十年代第一春，青松、傲梅，顽石……给人以钢强、百折不挠、顽强不屈、坚韧不拔的展示。各位同学，猜猜看，这又是哪一站？,2012-04-27 17:06:00 来自 微博 weibo.com
【铁粉看过来】人美，心更美，帅哥们，不要再犹豫了！ ,2012-04-27 16:10:00 来自 微博 weibo.com
【文明乘车 人人有责】乘扶弟，向右站，有急事，从左赶！,2012-04-27 16:00:00 来自 微博 weibo.com
【文明乘车，人人有责】我们支持“BMW”出行方式！前提是不能影响公众出行。乘客可携带重量不超过20公斤、长度不超过1.6米、体积不超过0.06立方米的行李，可将您的自行车折叠起来。超过规定需购买与车资等额的行李票；重量超过30公斤或长度超过1.6米或体积超过0.1立方米的物品一律不得进站。 @烂醉如泥 ,2012-04-27 14:16:00 来自 专业版微博
【温馨提示】各位亲，乘坐地铁时请尽量不要穿拖鞋，保管好手机等小件物品，以免上车时掉轨道区，给您自己造成损失，更严重的可能会对列车运营造成影响。[呵呵],2012-04-27 09:27:00 来自 Android客户端
仅此一次，下不为例，安全永远第一。[呵呵]// @Kenny_Yoki :可如果等几个小时，恐怕手机已经泡坏。工作人员紧急召开会议，最终决定利用两列地铁间隔的2-3 分钟下去捡！ 当时真的好紧张，好怕会出意外。短暂又漫长的等待后看到他们平安归来，真是好感到，好幸运，好感谢你们，回想起来真是不敢相信,2012-04-27 07:53:00 来自 Android客户端
【网友回复】深圳通是由深圳通公司发行，地铁公司仅是代售单位之一，可以购地铁、公交票，也可以在便利店和政府惠民工程处消费，以后可消费的渠道会越来越多。您只能在哪消费在哪领取发票，或直接从深圳通公司购买时领取发票。,2012-04-26 21:43:00 来自 Android客户端
罗宝线会展中心站，客流控制措施已取消。,2012-04-26 20:06:00 来自 iPad客户端
【客流信息】17:26罗宝线会展中心站，因会展中心l礼品展闭馆客流较大，现在D出口实行客流控制。,2012-04-26 17:31:00 来自 专业版微博
【地铁趣事】下班途中，有一人在地铁里睡着了。突然其手机响起：“启奏皇上，有一刁民求见，是接了还是斩了。。”顿时，地铁里鸦雀无声。。。 ,2012-04-26 17:29:00 来自 定时showone
【地铁文化】原来姹紫嫣红开遍，似这般都付与断井颓垣。良辰美景奈何天，赏心乐事谁家院? 游园惊梦中杜丽娘的心事，又有谁知？各位同学，猜猜看，这是哪一站呢？,2012-04-26 15:59:00 来自 定时showone
【文明乘车 人人有责】睡觉哥，知道你累了，但您的睡姿能否再撩人一些？这也太不雅啦！（图片来自 @YL_霖 ）,2012-04-26 13:59:00 来自 微博 weibo.com
【地下工作者】好事天天有，今天特别多。感谢大家对我们工作的认可，也感谢各位亲们热诚的付出！ ,2012-04-25 23:28:00 来自 Android客户端
【地下工作者】这是地铁建设者的赞歌，今天，运营工作者传承了当年的力量，因为铁魂永远是深圳地铁人精神！  ,2012-04-25 22:09:00 来自 Android客户端
【地下工作者】来，听一听看一看地铁员工的真心话，有情有义，真心感动！  ,2012-04-25 17:47:00 来自 微博 weibo.com
【地铁趣事】每天挤着地铁上下班的时候，我常常问自己，当初決定来地球，到底是对是错。。。 ,2012-04-25 17:39:00 来自 微博 weibo.com
【文明乘车 人人有责】可怜的小姑娘…… 乘车一定要照顾好自己的小孩，基本的安全知识从小教育，更不能抢上抢下，车门最小只能检测到3cm宽度的硬物，因此一根手指就会被夹住。（图片来自 @恋舞ting  ）,2012-04-25 16:57:00 来自 微博 weibo.com
【地铁文化】这个冬天最后一夜，我和你都在寻找开往春天的地铁，这里不是我的世界，我等了一天一夜，等开往春天的地铁……各位同学，猜猜看，这是哪一站？,2012-04-25 16:26:00 来自 微博 weibo.com
【文明乘车 人人有责】让座给有需要的人，是美德，也是传承。,2012-04-25 15:11:00 来自 微博搜索
【运营信息】2012年4月29日至4月30日，深圳地铁运营时间延长一个小时，具体运营时间为06:30-24:00。欢迎各位乘坐深圳地铁。,2012-04-25 12:58:00 来自 专业版微博
【文明乘车 人人有责】可怜的孩纸，为什么木有人让个座呢？老吾老以及人之老，幼吾幼以及人之幼。,2012-04-24 19:53:00 来自 Android客户端
【地铁安全】铁轨有电，小心远离。据英国《每日电讯报》报道，美国一名男子日前在芝加哥郊外一条铁路的铁轨上小便时，不幸触电身亡。据悉，该男子死亡原因有两种可能，一是他的身体直接接触了通电铁轨导致触电，另一种是他近距离向通电铁轨小便，因为尿液导电触电身亡。  O 网页链接 ,2012-04-24 17:27:00 来自 微博 weibo.com
【文明乘车 人人有责】全世界所有的香水品牌，都别吹牛逼，谁敢拍胸脯说他们旗下品牌香水的香味能在地铁车厢里盖过一个煎饼？我都不跟你们提韭菜馅饼，提那个算欺负你们。这位姐姐，不带这么欺负人的，好吗？（图片来自 @不知-----曉 ：）,2012-04-24 16:59:00 来自 微博 weibo.com
【网友回复】D出口已具备开通条件，从消防上考虑，车站至少要开通两个出口，最好是对角，紧急情况下有利于人员疏通。从长远来看，D出口外的围墙迟早会拆除，因此开通D出口不是无用的。,2012-04-24 16:29:00 来自 微博 weibo.com
【地铁趣事】男人就像蓝牙，你在身边，他就处于连接状态 ，但你一走开，他就搜寻其他外围设备了！女人像wi-fi，她们可以看到所有可连接的设备，但会选择最好的一个！不知地铁内这个wi-fi是男是女呢？  ,2012-04-24 11:40:00 来自 微博 weibo.com
【文明乘车 人人有责】免费报纸，免费新闻，但看完后不能随手乱扔，不然自己的人格也就不值钱了……（图片来自  @老J好萌 ）,2012-04-24 11:29:00 来自 微博 weibo.com
【文明乘车 人人有责】这位姐，您剪的指甲掉在车厢里，是不是要让后面乘车的人都参观一下呢？（图片来自 @風稀跡 ）,2012-04-24 11:10:00 来自 微博 weibo.com
【文明乘车 人人有责】文明地铁，精彩有你。建设文明地铁需要所有市民的积极参与，地铁的文明离不开大家的共同努力。,2012-04-24 10:42:00 来自 微博搜索
【幸福的红雨伞】红雨伞，地铁喊你回家！几场暴雨之后，红雨伞充分的发挥了他们的作用，但今天空空的伞架忧伤的说：“红雨伞，我想你了，你快点回家吧！”,2012-04-23 11:34:00 来自 专业版微博
【安全地铁】地铁车站为一级防火等级，车站装饰材料全部采用难燃或阻燃材料，所有设备系统采用了低烟无卤阻燃电缆。深圳地铁防灾报警系统（FAS）与设备监控系统（EMCS）结合，防灾报警系统完成火灾探测、报警，设备监控系统完成火灾工况下环控及通风排烟等设备的联动控制。,2012-04-23 11:01:00 来自 专业版微博
【运营信息】4月23日7时46分，罗宝线信号系统列车运营监控子系统（ATS）突发故障，造成全线多列车出现延误，其中最大延误约5分钟。故障发生后，深圳地铁第一时间启动应急预案，对全线列车运行进行调整，8时10分故障排除，列车运行秩序恢复正常。给各位乘客造成的不便，深圳地铁深表歉意。,2012-04-23 08:38:00 来自 专业版微博
【地铁文化】来看看重庆地铁的壁画。 ,2012-04-22 11:35:00 来自 Android客户端
【文明乘车 人人有责】小童鞋，这可不是你们学校的吊环啊，拉手都弄断了，下回坐车没地方扶，摔屁股的可能还是你哦！,2012-04-22 08:25:00 来自 Android客户端
【温馨提示】安全第一，乘自动扶梯时千万要注意，长裙长包带请收好！,2012-04-21 18:58:00 来自 Android客户端
【文明乘车 人人有责】“我可以说脏话吗？不能！”现场的盆友们，除了拍摄和怒视，请上前提醒这位烟姐，除了文明，更要安全，烟雾可能导致列车自动停止运行！ // @MGhostSoft : @深圳地铁运营 ,2012-04-21 16:56:00 来自 Android客户端
【文明乘车，人人有责】地铁文明你知道多少？南山阳光棕榈园的社区中，地铁员工正在给大家讲解，小盆友的知识明显超越大家伙们，他们不但画出了心中的地铁，还帮助爸爸妈妈学习文明乘车的知识，以后出行做家里的文明监督员，太给力了！ ,2012-04-21 16:49:00 来自 Android客户端
[失物招领]这个暴雨天气，雨伞丢了。 希望没有被雨淋到。谢谢这位好心的童鞋。 ,2012-04-20 17:08:00 来自 iPad客户端
【温馨提示】大雨持续不断，让人纠心！虽然地铁身处低处，但防汛功能相当给力！请看车站防水“三板斧”：一是车站出入口的位置比周边高出两三个台阶；二是出入口安装了排水泵，有水进入时会及时抽走；三是车站都备有防淹挡板，都可阻止水进入车站。目前大雨未对地铁运营造成影响，请大家放心出行。,2012-04-20 11:03:00 来自 微博 weibo.com
【文明乘车，人人有责】爱悠悠，恨悠悠，车上吃货何时休？来匆匆，去匆匆，靓姐为何不脸红？ ,2012-04-20 10:03:00 来自 微博搜索
【温馨提示】每天的早8点到9点是最高峰，如果想避开拥挤，不妨早十分钟出门，早起的鸟儿有虫吃…… ,2012-04-20 09:48:00 来自 微博搜索
【深圳地铁11号线开工】,2012-04-20 09:42:00 来自 微博搜索
【铁粉看过来】缘份就在不经意间，祝福有缘人！// @胖子述 ,2012-04-20 09:40:00 来自 微博 weibo.com
【文明乘车，人人有责】高峰期深圳北站换乘时，因为垂直电梯的数量有限，载客能力有限，希望大家把垂直电梯留给携带大件行李物品等有需要的人士使用，其他乘客建议使用扶梯。另外车站也会加强管理，以提高我们的服务质量。// @我爱爽口小河马 : 帮你反馈一下。公司有关部门该重视啦。,2012-04-19 11:30:00 来自 微博 weibo.com
【地下工作者】亲，谢谢你的鼓励和肯定。,2012-04-19 10:50:00 来自 微博 weibo.com
[文明乘车，人人有责]深圳地铁一直在努力宣传文明乘车，通过张贴标识，播放视频，人工劝导等方式，以及联合深圳的主要媒体一直在做这方面的宣传工作。也希望我们的广大乘客加入到我们的队伍，大家一起来维护深圳地铁的乘车环境，谢谢你的提议。,2012-04-19 09:30:00 来自 iPad客户端
会展中心站D出口客流控制已结束。,2012-04-18 18:53:00 来自 iPad客户端
【网友回复】经检查，目前蛇口线地铁车辆广播音量设置功能正常，但当列车乘客较少时，可能会感觉到广播声音较大。针对以上问题，深圳地铁将积极对广播音量进行跟踪及监控调整，进一步完善地铁列车的广播系统，以提高地铁列车的运营服务质量。感谢您关注深圳地铁。,2012-04-18 18:17:00 来自 微博 weibo.com
【客流信息】16:27罗宝线会展中心站，因车站客流较大，现在D出口实行客流控制。,2012-04-18 16:33:00 来自 专业版微博
这个扳手的专业名词，// @浐入_B道 :叫预置式扭力扳手或扭力尺！不同尺寸材质的螺栓、螺母对应不同的扭力！在紧固时需要控制施加的力矩大小 来保值螺纹在紧固的时候不因为力矩过大破坏螺纹～当扭到设定值时扭力扳手会发出“咔咔”的声音...转向架等每个螺栓打上扭力！可以保障列车安全跑行。,2012-04-18 09:25:00 来自 微博 weibo.com
【地下工作者】这扳手好长啊——深圳地铁罗宝线列车普查，这次的普查主要是车下机械普查，就是对车底走形部及悬挂件的固定螺栓进行一次大检查，这种检查是相当于给列车螺栓上保险，每列车需要上保险的螺栓保守估计都有上千颗哦。,2012-04-17 18:22:00 来自 专业版微博
【网友回复】今早08：50分，列车到达车公庙站，由于车上乘客擅自拉动紧急解锁手柄，导致司机需前往客室处理，延误了本次列车的发车时间，全线列车运营正常。深圳地铁特别提醒各位乘客，在非紧急情况下请勿擅自拉动列车的紧急解锁手柄。,2012-04-16 10:17:00 来自 微博 weibo.com
[地铁小喇叭]深圳北站是地铁环中线与龙华线的换乘站，在这里我们可以搭乘高铁前往湖南湖北的主要城市，是深圳的又一重要交通枢纽，深圳北站面积巨大，在使用的时候记得看清导向别走错了哦。不过现在有义工服务站，能给我们的出行带来更多 的帮助。,2012-04-15 16:49:00 来自 美图秀秀iPad版
[地铁小喇叭]深圳北站民治义工地铁服务站揭牌仪式已经结束，我们的义工们合影后准备各就各位开始今天接下来的义工服务工作。 ,2012-04-15 16:33:00 来自 美图秀秀iPad版
[地铁小喇叭]深圳地铁环中线深圳北站民治街道地铁义工站的各路义工代表集合完毕，未来我们出行的各位乘客将在此站见到他们为大家服务的身影。出行有困难记得问义工哦。,2012-04-15 16:14:00 来自 美图秀秀iPad版
[地铁小喇叭]深圳北站民治街道地铁义工服务站揭牌仪式即将开始，这是深圳第一个驻地铁站的义工服务站，每天的08：00-20：00都有义工为广大出行乘客带来贴心的服务。,2012-04-15 15:55:00 来自 美图秀秀iPad版
【招标信息】深圳市地铁集团有限公司运营分公司2012年度运营及架大修专项备件采购项目询价，有意向的合格报价人可从2012年4月20日至4月27日，到深圳市福田区竹子林地铁车辆段运营综合楼B座314室领取询价文件。,2012-04-13 17:02:00 来自 专业版微博
【失物招领】2012年4月4日至4月10日，地铁罗宝线、蛇口线、环中线员工共处理失物35件。地铁员工主动通过多种途径及信息寻找失主，其中32件已由乘客认领，还有3件无人认领，暂保存于世界之窗失物处理中心（联系电话88961752）。未认领的失物信息如图。,2012-04-13 10:47:00 来自 微博 weibo.com
【地下工作者】用我们的热情去为每位乘客提供优质的服务，用我们的爱心去关心我们的每一位乘客。让乘坐深圳地铁出行的人，每天都有好心情。 ,2012-04-12 11:31:00 来自 微博 weibo.com
4月9日深圳地铁与电台898联合做活动，在环中线、罗宝线和蛇口线的50个站点内免费借雨伞，只需登记姓名和联系电话一周内还回即可。活动开始后，不少网友担心这雨伞有借无回，如果是您，借伞后会如期归还吗？   O 网页链接 ,2012-04-12 11:00:00 来自 
【文明乘车，人人有责】欢迎乘坐深圳地铁绿色出行，但是这种在公共场所自毁形象的事情，美女们还是注意点。为了各位乘客的出行安全，地铁车站内可是禁止逗留，禁止饮食哦。地铁的专业在于给大家提供优质的出行服务，专业的餐厅才能提供舒适的就餐环境。,2012-04-12 10:55:00 来自 微博 weibo.com
【文明乘车，人人有责】我们支持“BMW”出行方式！前提是不能影响公众出行。乘客可以携带重量不超过20公斤、长度不超过1.6米、体积不超过0.06立方米的行李，请将您的自行车折叠起来。超过规定需购买与车资等额的行李票；重量超过30公斤或长度超过1.6米或体积超过0.1立方米的物品一律不得进站。,2012-04-11 11:24:00 来自 微博 weibo.com
【运营信息】2012年4月11日8时36分，罗宝线信号系统列车运营监控子系统（ATS）突发故障，造成全线多列车出现3分钟左右延误，其中列车最大延误约8分钟。故障发生后，深圳地铁第一时间启动应急预案，对全线列车运行进行调整。目前，列车运行秩序基本恢复正常。给各位乘客造成的不便，深圳地铁深表歉意。,2012-04-11 09:54:00 来自 专业版微博
【招标信息】深圳地铁集团运营分公司2012灭火器维修充装项目询价，有意向的合格报价人可从2012年4月11日至4月17日，到深圳市福田区竹子林地铁车辆运营综合楼B座309室领取询价文件。详细信息请登录深圳地铁官网查询。,2012-04-10 16:35:00 来自 专业版微博
【招标信息】深圳地铁集团运营分公司一期地铁车辆空调机组风机委外维修和竹子林车辆段16道增设车门检修南侧平台项目询价，有意向的合格报价人可从2012年4月11日至4月18日，到深圳市福田区竹子林地铁车辆运营综合楼B座309室领取询价文件。详细信息请登录深圳地铁官网查询。,2012-04-10 10:42:00 来自 专业版微博
【招标信息】深圳地铁集团运营分公司2012年度运营AFC备品备件采购询价，有意向的合格报价人可从2012年4月11日至4月18日，到深圳市福田区竹子林地铁车辆运营综合楼B314室领取询价文件。详细信息请登录深圳地铁官网查询。,2012-04-09 17:31:00 来自 专业版微博
转发，希望有见到的乘客联系失主，谢谢！,2012-04-09 13:23:00 来自 微博 weibo.com
回复 @恩濠帮 :【幸福的红雨伞】这不仅是一次公益活动，也是对咱们深圳市民诚信水平的一次测验，我们会定期检查雨伞归还情况并告诉大家，红雨伞是定制的，互相监督，要相信咱们深圳人的素质！ // @恩濠帮 :等着看雨伞流失多少把，吃饱没事撑着,2012-04-09 10:31:00 来自 Android客户端
【幸福的红雨伞】下雨了，木有带伞？表郁闷啦，从今开始，在深圳地铁环中线各站、罗宝线22个站（鲤鱼门、新安、固戍、后瑞站除外）和蛇口线世界之窗站共50个站点，可以免费借雨伞，只需登记姓名和联系电话即可，这是深圳地铁和深圳电台898联合做的公益活动，一期先投放600把，别忘了，一周内还回来啊！,2012-04-09 10:18:00 来自 Android客户端
【幸福的红雨伞】下雨了，你带伞了吗？从4月份开始深圳就进入了强对流天气，也就意味着下雨时间更多了，忘记带雨伞了怎么办？深圳地铁将与广电集团FM89.8合作开展“幸福的红雨伞”活动，活动通过免费向市民提供雨伞借用服务，传递幸福和爱心。下雨了，借你一把幸福的红雨伞来感受这个城市的温暖吧。,2012-04-06 18:00:00 来自 专业版微博
心中有爱，全世界就都充满了爱。 ,2012-04-06 17:38:00 来自 微博 weibo.com
【温馨提示】最近有网友反映，穿着长裙乘坐手扶电梯时裙角被扶梯夹住，还好工作人员反应迅速及时处理才没有造成更严重的后果，所以在此提醒各位爱美的女生，夏天穿长裙乘坐扶梯时一定注意了。所以在此小编提醒大家安全的使用电扶梯，才能保证我们出行的安全。,2012-04-05 15:32:00 来自 专业版微博
【失物招领】3月28日至4月3日，地铁罗宝线、蛇口线、环中线员工共处理失物49件。地铁员工主动通过多种途径及信息寻找失主，其中45件已由乘客认领，还有4件无人认领，暂保存于世界之窗失物处理中心（联系电话88961752）。,2012-04-05 11:37:00 来自 微博 weibo.com
【招标信息】深圳地铁集团运营分公司2011年度运营备件第四、五批采购项目遗留二次询价，有意向的合格报价人可从2012年4月9日至4月11日，到深圳市福田区竹子林地铁车辆运营综合楼B314室领取询价文件。详细信息请登录深圳地铁官网查询。,2012-04-01 15:26:00 来自 微博 weibo.com
【铁粉看过来】乘扶梯，靠右站，有急事，从左赶……// @万戈禾斗 :     @深圳地铁运营  @ // @深圳地铁论坛 : ,2012-04-01 11:46:00 来自 微博 weibo.com
转发微博。,2012-03-31 16:43:00 来自 专业版微博
【温馨提示】深圳高铁4月1日起直通武汉长沙，乘地铁到深圳北站可换乘高铁，请搭乘地铁的朋友注意深圳北站早晚班车时间以及换乘时间（换乘进站大约需五至十分钟），以免延误高铁。,2012-03-31 10:15:00 来自 微博 weibo.com
【温馨提示】坐深圳地铁怎样看导向标识才“不晕”：其次进入地铁车站后，请时时抬头望“标识”，地铁内悬挂式的标识是地铁最基本最必须的“方向牌”。她指示出站、换乘、售票机位、乘车等。,2012-03-30 10:44:00 来自 专业版微博
【温馨提示】坐深圳地铁怎样看导向标识才“不晕”：首先我们来找地铁的入口，在深圳的大街小巷，你只要找到一根灰底白字的指引牌，上面写着地铁（Metro），那就是指向地铁入口的路面标志牌。顺着它指的方向，你就会来到地铁入口。,2012-03-29 17:33:00 来自 专业版微博
【温馨提示】3月21日至3月27日，地铁罗宝线、蛇口线、环中线员工共处理失物55件。地铁员工主动通过多种途径及信息寻找失主，其中50件已由乘客认领，还有4件无人认领，暂保存于世界之窗失物处理中心，请失主尽快认领，联系电话88961752。,2012-03-28 13:24:00 来自 微博 weibo.com
【温馨提示】3月21日至3月27日，地铁罗宝线、蛇口线、环中线员工共处理失物55件。地铁员工主动通过多种途径及信息寻找失主，其中50件已由乘客认领，还有4件无人认领，暂保存于世界之窗失物处理中心，请失主尽快认领，联系电话88961752。,2012-03-28 13:24:00 来自 微博 weibo.com
抢上抢下，悲了个剧的……广告有点吓人// @地铁族 : 转发微博,2012-03-28 11:58:00 来自 微博 weibo.com
请大家帮忙～// @歪的蜀黍 :  @深圳地铁运营  // @柠檬网客服 : 希望有好心人捡到哦~,2012-03-28 10:41:00 来自 微博 weibo.com
【温馨提示】乘搭地铁，切勿抢上抢下。,2012-03-28 10:02:00 来自 微博 weibo.com
逃票可耻，查到罚款丢人，请自尊、自爱。// @深圳地铁_小康 : 恩，谢谢告知！地铁会加强管理，但也希望乘坐地铁的人员不要做套票党 @深圳地铁运营 ,2012-03-28 09:59:00 来自 微博 weibo.com
【地铁小喇叭】深圳地铁蛇口线海月站A、B出入口由于与其连接的商场一直处于装修状态而未能开通，给附近居民出行带来不便，但是海月站的全体员工一直努力在进行沟通和协调。目前商场影响乘客出行的装修已完毕，经工作人员确认A、B出入口已符合开通条件现已开通使用，欢迎大家乘坐深圳地铁蛇口线。,2012-03-26 16:41:00 来自 专业版微博
【运营信息】3月25日7:37分罗宝线一列车在机场东上行线突发故障不能动车。深圳地铁第一时间启动应急预案，7:50分故障列车被推往固戍备用线，全线列车恢复正常运营。故障处理期间，罗湖至西乡段列车运营未受影响；西乡至机场东段列车最大延误约14分钟。对部分乘客出行造成不便，深圳地铁深表歉意。,2012-03-25 17:08:00 来自 专业版微博
【温馨提示】本周，地铁罗宝线、蛇口线、环中线员工共处理失物4件。地铁员工主动通过多种途径及信息寻找失主，其中1件已由乘客认领，还有3件无人认领，暂保存于世界之窗失物处理中心，请失主前去前去认领，联系电话88961752。,2012-03-23 11:48:00 来自 微博 weibo.com
【网友回复】为强化治安管理，维护公共场所治安秩序，市公安局公交分局警察从去年底开始，在各地铁线路及各站点巡视并对往来的市民进行身份证查验，请乘客予以配合。地铁的保安是不会随便查身份证，除非免票走边门时要查相关证件。如有非警员查验身份证，请及时联系各车站警务室报警，小心上当受骗。,2012-03-23 10:22:00 来自 微博 weibo.com
【网友回复】出现这种情况，首选站务人员协助处理，若没有站务的情况下，请先按乘客紧急通话装置联系司机，请司机再次打开车门，这是个红色按纽，分别装在每列车的5-7，9-11，17-19车箱的门侧。如果列车已开始出站行驶，建议不要拉闸强行开车门，如此会造成列车停在隧道区间，带来更大的处理难度。,2012-03-23 10:06:00 来自 微博 weibo.com
【地铁提示】骗子无处不在，大家小心防范。地铁内那些装聋做哑的乞讨者，多数是骗子，请大家提高警剔，发现后记下车次，通知站务人员。,2012-03-21 09:45:00 来自 微博 weibo.com
【招标信息】深圳地铁运营分公司深圳地铁罗宝线一期工程自动化UPS整合与环境改善项目招标，时间2012.03.21-2012.03.28期间领取询价文件。详细信息请登录深圳地铁官网查询。,2012-03-20 11:19:00 来自 专业版微博
【招标信息】深圳地铁运营分公司2012-2013年度AFC工器具委外清洗、维修项目招标，时间2012.03.19-2012.03.23期间领取询价文件。详细信息请登录深圳地铁官网查询。,2012-03-20 11:11:00 来自 专业版微博
转发微博,2012-03-19 20:44:00 来自 iPad客户端
欢迎登录我们的官方网站查询地铁出行信息。 ,2012-03-16 23:32:00 来自 iPad客户端
【地下工作者】今晚，依然是一个不眠之夜…… // @Chou文旭 :为深圳的建设；你们辛苦了// @玩转地铁 :致敬！,2012-03-16 22:27:00 来自 Android客户端
【地下工作者】爱地铁，爱诗歌…… // @_清雄 : @深圳地铁运营 ,2012-03-16 22:00:00 来自 Android客户端
// @深圳公安 : 请各位盆友多留心，帮忙寻找。愿他们一家人早日团聚。,2012-03-16 11:29:00 来自 微博 weibo.com
【地下工作者】4号线是港铁运营，感谢站务人员的爱心！ @港铁深圳   深圳地铁的站务人员也很可爱，每天都会有好人好事上演，平凡的岗位上，通过点点的滴滴的小事，用心服务，贴心一路…… ,2012-03-16 11:09:00 来自 微博 weibo.com
【铁粉看过来】目前深圳地铁每天客流量大约在220万人次左右，和北京上海相比，的确有比较宽松的环境。只有早晚高峰期罗宝线拥挤现象比较严重，特别是在老街、车公庙这样的车站，客流压力很大。既然选择生活在这样的大都市，更需要大家多些包容，多些理解，文明乘车，深圳地铁愿意为大家竭诚服务！ ,2012-03-16 10:31:00 来自 微博搜索
【回复网友】您好，给您带来的不便，非常抱歉。一般情况下系统不会出现同里程不同的票价，建议您先到售票问讯处查最近几笔交易，如果在售票问讯处查不出问题所在，可以提供您的深圳通卡号给我们，我们在后台查，如果确出现收费问题，我们会帮您解决。,2012-03-16 10:05:00 来自 微博 weibo.com
【铁粉看过来】文明乘车，人人有责。,2012-03-16 09:29:00 来自 微博 weibo.com
只要是手机上过微博的，基本已经绑定，算是实名认证了吧 ,2012-03-16 09:25:00 来自 微博 weibo.com
转，送人玫瑰，手留余香……// @网际鼠 :  @深圳地铁运营  咱也转一转呗,2012-03-15 15:24:00 来自 微博 weibo.com
【铁粉看过来】地铁的有序，需要我们每一个人的支持！真心希望文明乘车成为每个人的自觉行为！ ,2012-03-15 12:34:00 来自 Android客户端
他山之石可以攻玉 // @胖胖站务员 :深深的为这份工作而骄傲，地铁人都是好样的。我们每天都在服务社会，大伙转起吧~~~ @深圳地铁运营  // @dx_小迪 :   // @阳阳小朋友 : 每一个岗位都不平凡，只因缺少一双发现的眼睛！陈老太太那段好感动！！！ // @o关永娟o :  ,2012-03-15 12:25:00 来自 Android客户端
【温馨提示】回南天来了，注意防潮。各位早安！,2012-03-15 08:02:00 来自 Android客户端
【地铁提示】根据《中华人民共和国治安管理处罚法》，对使用假证者处以十日以上十五日以下拘留，可以并处一千元以下罚款；情节较轻的，处五日以上十日以下拘留，可以并处五百元以下罚款。同时，根据深圳地铁票务政策规定，乘客恶意无票乘车者，将按10倍最高车资补收票款。,2012-03-14 15:10:00 来自 微博 weibo.com
【地铁消息】自2月15日以来，运营分公司联合各公交分局派出所开展专项票务稽查。共查获使用伪造《残疾军人证》20例、伪造《军官证》4例、伪造《士兵证》5例，伪造《军校学员证》2例以及使用伪造《敬老优待证》48例。,2012-03-14 15:09:00 来自 微博 weibo.com
【铁粉看过来】亲，欢迎您乘坐深圳地铁。目前深圳地铁运营的四条线中，除了蛇口线，其它三条都有高架路段，您尽可乘座地铁观赏外面的风景。 ,2012-03-14 14:05:00 来自 微博 weibo.com
【铁粉看过来】小鸟也会排队……好有爱心和童心的网友   ,2012-03-14 10:44:00 来自 微博搜索
【回复网友】快捷方便的换乘指引：请登陆深圳地铁官方网站   O 网页链接 ，点击“乘车指引”进入或者直接点击首页线路示意图，用鼠标设置起点和终点，即可给出最便捷的换乘推荐，同时计算出车费及预计到达的时间。 @路过N只蜻蜓 ,2012-03-14 10:17:00 来自 微博 weibo.com
只要有一双善于发现美的眼睛，美，就在身边…… ,2012-03-14 08:53:00 来自 Android客户端
【深圳地铁开放日】活动结束，合影留念。我们还将会不定期的举办这样的活动，希望更多的市民了解深圳地铁，关注深圳地铁，爱护深圳地铁，支持深圳地铁！谢谢大家的捧场啊！ ,2012-03-13 11:45:00 来自 Android客户端
[深圳地铁开放日]前海大修车间大门全景。小铁粉很萌哦。,2012-03-13 11:30:00 来自 iPad客户端
【深圳地铁开放日】工作人员正在讲解车门的两大特殊功能。车门最小只能检测到3cm宽度的硬物，因此一根手指就会被夹住，因此人多时千万不要抢上抢下。,2012-03-13 10:10:00 来自 Android客户端
[深圳地铁开放日]猜猜看，图片里的这个家伙是做神马用的呢？,2012-03-13 09:54:00 来自 美图秀秀iPad版
【深圳地铁开放日】今天市民参观的队伍中，来了不少“小铁粉”，看来还是男娃娃对地铁更感兴趣！,2012-03-13 09:48:00 来自 Android客户端
[深圳地铁开放日]前海架修基地的列车模型及正在架修的车辆罗宝线的114号车。 ,2012-03-13 09:36:00 来自 美图秀秀iPad版
亲，九点准时到哦，鲤鱼门站车控室前。,2012-03-13 07:50:00 来自 iPad客户端
国内地铁学习了……,2012-03-11 14:00:00 来自 Android客户端
快来认领哦，罗宝线竹子林站。,2012-03-11 13:35:00 来自 iPad客户端
